Member_number,Date,productId,items,productName,price,gross_sales
1477,2015-05-16,19,3,sausage,3.1,9.3
3165,2015-06-15,19,1,sausage,3.1,3.1
4516,2015-03-29,19,2,sausage,3.1,6.2
1218,2015-07-05,19,1,sausage,3.1,3.1
2767,2015-01-27,19,2,sausage,3.1,6.2
2882,2015-06-25,19,1,sausage,3.1,3.1
4063,2015-07-14,19,2,sausage,3.1,6.2
4780,2015-07-03,19,2,sausage,3.1,6.2
2392,2015-03-23,19,3,sausage,3.1,9.3
3642,2015-02-24,19,2,sausage,3.1,6.2
2035,2015-12-23,19,1,sausage,3.1,3.1
2234,2015-07-29,19,3,sausage,3.1,9.3
3036,2015-07-12,19,2,sausage,3.1,6.2
1206,2015-05-15,19,2,sausage,3.1,6.2
3620,2015-06-18,19,2,sausage,3.1,6.2
4718,2015-06-12,19,1,sausage,3.1,3.1
1240,2015-04-14,19,3,sausage,3.1,9.3
4676,2015-01-15,19,3,sausage,3.1,9.3
1669,2015-08-19,19,1,sausage,3.1,3.1
4004,2015-05-10,19,2,sausage,3.1,6.2
3266,2015-10-25,19,3,sausage,3.1,9.3
2595,2015-01-23,19,2,sausage,3.1,6.2
3046,2015-03-31,19,1,sausage,3.1,3.1
2201,2015-05-22,19,3,sausage,3.1,9.3
3899,2015-04-22,19,3,sausage,3.1,9.3
2625,2015-04-08,19,1,sausage,3.1,3.1
2944,2015-02-01,19,2,sausage,3.1,6.2
1373,2015-05-10,19,2,sausage,3.1,6.2
2687,2015-07-31,19,2,sausage,3.1,6.2
3353,2015-08-14,19,2,sausage,3.1,6.2
3971,2015-06-17,19,2,sausage,3.1,6.2
1554,2015-05-21,19,3,sausage,3.1,9.3
4946,2015-02-17,19,2,sausage,3.1,6.2
4574,2015-11-30,19,3,sausage,3.1,9.3
1333,2015-04-03,19,2,sausage,3.1,6.2
4197,2015-10-26,19,2,sausage,3.1,6.2
3562,2015-08-13,19,2,sausage,3.1,6.2
4569,2015-07-27,19,3,sausage,3.1,9.3
4042,2015-08-08,19,2,sausage,3.1,6.2
3737,2015-12-06,19,3,sausage,3.1,9.3
3193,2015-01-31,19,1,sausage,3.1,3.1
2659,2015-05-08,19,3,sausage,3.1,9.3
1329,2015-02-02,19,3,sausage,3.1,9.3
4284,2015-10-14,19,1,sausage,3.1,3.1
1962,2015-04-05,19,1,sausage,3.1,3.1
1583,2015-07-28,19,3,sausage,3.1,9.3
2454,2015-11-10,19,3,sausage,3.1,9.3
1479,2015-05-14,19,3,sausage,3.1,9.3
3528,2015-08-18,19,1,sausage,3.1,3.1
2230,2015-05-28,19,3,sausage,3.1,9.3
3050,2015-03-11,19,3,sausage,3.1,9.3
1595,2015-10-05,19,2,sausage,3.1,6.2
1404,2015-05-03,19,3,sausage,3.1,9.3
1934,2015-08-06,19,2,sausage,3.1,6.2
3228,2015-01-26,19,1,sausage,3.1,3.1
2625,2015-04-08,19,1,sausage,3.1,3.1
2758,2015-11-19,19,1,sausage,3.1,3.1
3483,2015-10-28,19,2,sausage,3.1,6.2
2830,2015-06-22,19,2,sausage,3.1,6.2
1887,2015-11-09,19,3,sausage,3.1,9.3
3999,2015-04-19,19,1,sausage,3.1,3.1
2664,2015-09-20,19,2,sausage,3.1,6.2
2779,2015-12-27,19,3,sausage,3.1,9.3
3298,2015-04-28,19,3,sausage,3.1,9.3
1155,2015-04-01,19,2,sausage,3.1,6.2
1482,2015-07-24,19,2,sausage,3.1,6.2
3050,2015-10-20,19,1,sausage,3.1,3.1
3886,2015-04-01,19,3,sausage,3.1,9.3
4320,2015-04-18,19,1,sausage,3.1,3.1
2787,2015-03-05,19,2,sausage,3.1,6.2
1114,2015-03-12,19,3,sausage,3.1,9.3
2113,2015-09-07,19,1,sausage,3.1,3.1
4427,2015-01-14,19,2,sausage,3.1,6.2
3409,2015-12-11,19,3,sausage,3.1,9.3
1307,2015-06-22,19,1,sausage,3.1,3.1
4417,2015-05-18,19,3,sausage,3.1,9.3
1154,2015-05-17,19,3,sausage,3.1,9.3
1333,2015-09-22,19,1,sausage,3.1,3.1
4035,2015-01-12,19,2,sausage,3.1,6.2
1690,2015-03-03,19,3,sausage,3.1,9.3
4107,2015-11-15,19,3,sausage,3.1,9.3
2238,2015-03-20,19,3,sausage,3.1,9.3
2589,2015-02-12,19,2,sausage,3.1,6.2
1465,2015-06-26,19,3,sausage,3.1,9.3
2381,2015-05-17,19,1,sausage,3.1,3.1
3456,2015-09-10,19,3,sausage,3.1,9.3
1014,2015-10-03,19,3,sausage,3.1,9.3
3919,2015-02-09,19,3,sausage,3.1,9.3
1780,2015-08-27,19,2,sausage,3.1,6.2
4217,2015-02-05,19,2,sausage,3.1,6.2
4681,2015-02-28,19,2,sausage,3.1,6.2
4063,2015-11-12,19,3,sausage,3.1,9.3
2222,2015-12-28,19,1,sausage,3.1,3.1
2421,2015-10-27,19,3,sausage,3.1,9.3
1290,2015-04-24,19,2,sausage,3.1,6.2
3688,2015-10-23,19,1,sausage,3.1,3.1
4676,2015-01-15,19,1,sausage,3.1,3.1
2689,2015-04-30,19,1,sausage,3.1,3.1
3672,2015-05-28,19,3,sausage,3.1,9.3
2622,2015-07-17,19,2,sausage,3.1,6.2
1780,2015-07-12,19,2,sausage,3.1,6.2
3922,2015-08-28,19,3,sausage,3.1,9.3
1092,2015-07-27,19,3,sausage,3.1,9.3
2031,2015-02-26,19,1,sausage,3.1,3.1
2310,2015-03-24,19,3,sausage,3.1,9.3
4312,2015-12-14,19,3,sausage,3.1,9.3
3710,2015-08-22,19,1,sausage,3.1,3.1
2672,2015-01-17,19,3,sausage,3.1,9.3
2372,2015-09-03,19,2,sausage,3.1,6.2
4445,2015-05-20,19,3,sausage,3.1,9.3
1235,2015-01-01,19,1,sausage,3.1,3.1
2524,2015-10-21,19,2,sausage,3.1,6.2
3323,2015-12-09,19,1,sausage,3.1,3.1
2129,2015-03-04,19,1,sausage,3.1,3.1
3025,2015-04-21,19,2,sausage,3.1,6.2
1869,2015-05-16,19,2,sausage,3.1,6.2
4153,2014-02-14,19,3,sausage,3.1,9.3
4741,2014-12-10,19,1,sausage,3.1,3.1
2832,2014-07-29,19,3,sausage,3.1,9.3
1033,2014-04-21,19,3,sausage,3.1,9.3
1410,2014-01-06,19,2,sausage,3.1,6.2
3917,2014-02-14,19,3,sausage,3.1,9.3
3197,2014-03-01,19,3,sausage,3.1,9.3
1985,2014-05-18,19,3,sausage,3.1,9.3
4296,2014-12-15,19,1,sausage,3.1,3.1
1365,2014-08-23,19,2,sausage,3.1,6.2
4842,2014-05-23,19,1,sausage,3.1,3.1
4214,2014-10-03,19,1,sausage,3.1,3.1
1773,2014-10-28,19,1,sausage,3.1,3.1
2830,2014-09-21,19,2,sausage,3.1,6.2
2544,2014-06-09,19,2,sausage,3.1,6.2
2146,2014-05-30,19,1,sausage,3.1,3.1
3847,2014-06-08,19,2,sausage,3.1,6.2
3089,2014-08-20,19,3,sausage,3.1,9.3
4866,2014-09-16,19,3,sausage,3.1,9.3
3743,2014-07-03,19,2,sausage,3.1,6.2
1087,2014-02-26,19,3,sausage,3.1,9.3
2075,2014-05-06,19,2,sausage,3.1,6.2
1737,2014-08-28,19,2,sausage,3.1,6.2
1697,2014-01-22,19,1,sausage,3.1,3.1
1224,2014-09-20,19,2,sausage,3.1,6.2
3109,2014-09-11,19,3,sausage,3.1,9.3
3282,2014-08-28,19,1,sausage,3.1,3.1
3367,2014-02-27,19,1,sausage,3.1,3.1
1731,2014-12-28,19,3,sausage,3.1,9.3
1991,2014-07-14,19,2,sausage,3.1,6.2
4955,2014-03-22,19,3,sausage,3.1,9.3
4924,2014-01-31,19,2,sausage,3.1,6.2
1415,2014-01-05,19,1,sausage,3.1,3.1
4018,2014-09-27,19,2,sausage,3.1,6.2
3722,2014-02-20,19,2,sausage,3.1,6.2
2453,2014-05-07,19,1,sausage,3.1,3.1
1504,2014-01-12,19,2,sausage,3.1,6.2
2226,2014-01-01,19,2,sausage,3.1,6.2
3569,2014-11-06,19,2,sausage,3.1,6.2
3059,2014-03-05,19,2,sausage,3.1,6.2
2065,2014-03-01,19,2,sausage,3.1,6.2
2435,2014-02-02,19,2,sausage,3.1,6.2
4432,2014-12-04,19,1,sausage,3.1,3.1
1897,2014-09-12,19,3,sausage,3.1,9.3
4864,2014-06-16,19,3,sausage,3.1,9.3
4257,2014-06-14,19,3,sausage,3.1,9.3
1824,2014-08-08,19,2,sausage,3.1,6.2
2464,2014-06-11,19,1,sausage,3.1,3.1
3161,2014-11-22,19,3,sausage,3.1,9.3
4337,2014-08-28,19,2,sausage,3.1,6.2
2372,2014-10-10,19,1,sausage,3.1,3.1
3667,2014-12-13,19,1,sausage,3.1,3.1
4671,2014-01-20,19,3,sausage,3.1,9.3
4922,2014-02-18,19,2,sausage,3.1,6.2
1672,2014-01-26,19,3,sausage,3.1,9.3
3344,2014-11-21,19,2,sausage,3.1,6.2
1022,2014-06-07,19,2,sausage,3.1,6.2
1687,2014-02-24,19,3,sausage,3.1,9.3
1826,2014-12-19,19,3,sausage,3.1,9.3
1542,2014-07-22,19,3,sausage,3.1,9.3
4401,2014-03-18,19,2,sausage,3.1,6.2
1001,2014-02-07,19,1,sausage,3.1,3.1
4504,2014-09-24,19,3,sausage,3.1,9.3
4183,2014-10-12,19,3,sausage,3.1,9.3
3651,2014-06-22,19,3,sausage,3.1,9.3
3269,2014-07-09,19,3,sausage,3.1,9.3
1522,2014-03-27,19,2,sausage,3.1,6.2
2955,2014-03-21,19,2,sausage,3.1,6.2
3157,2014-04-25,19,1,sausage,3.1,3.1
3830,2014-08-23,19,2,sausage,3.1,6.2
2347,2014-01-15,19,2,sausage,3.1,6.2
1209,2014-11-01,19,1,sausage,3.1,3.1
3775,2014-09-08,19,1,sausage,3.1,3.1
2597,2014-09-21,19,2,sausage,3.1,6.2
3307,2014-03-21,19,1,sausage,3.1,3.1
4222,2014-05-20,19,2,sausage,3.1,6.2
1599,2014-08-21,19,1,sausage,3.1,3.1
3526,2014-10-24,19,1,sausage,3.1,3.1
3697,2014-01-16,19,3,sausage,3.1,9.3
2900,2014-03-05,19,2,sausage,3.1,6.2
2955,2014-08-10,19,3,sausage,3.1,9.3
3689,2014-05-03,19,3,sausage,3.1,9.3
4774,2014-07-24,19,1,sausage,3.1,3.1
2565,2014-05-01,19,1,sausage,3.1,3.1
4575,2014-01-06,19,1,sausage,3.1,3.1
1415,2014-12-28,19,1,sausage,3.1,3.1
1612,2014-11-19,19,1,sausage,3.1,3.1
4614,2014-12-01,19,3,sausage,3.1,9.3
1489,2014-11-04,19,2,sausage,3.1,6.2
2443,2014-03-10,19,2,sausage,3.1,6.2
4971,2014-11-07,19,2,sausage,3.1,6.2
1309,2014-04-20,19,3,sausage,3.1,9.3
4967,2014-09-16,19,2,sausage,3.1,6.2
2810,2014-11-05,19,1,sausage,3.1,3.1
2430,2014-02-03,19,3,sausage,3.1,9.3
1163,2014-03-11,19,3,sausage,3.1,9.3
4972,2014-08-04,19,1,sausage,3.1,3.1
2824,2014-09-17,19,2,sausage,3.1,6.2
2547,2014-11-10,19,3,sausage,3.1,9.3
2330,2014-11-05,19,2,sausage,3.1,6.2
4839,2014-06-03,19,3,sausage,3.1,9.3
2271,2014-06-25,19,2,sausage,3.1,6.2
3156,2014-11-13,19,3,sausage,3.1,9.3
1396,2014-12-03,19,3,sausage,3.1,9.3
2393,2014-03-22,19,3,sausage,3.1,9.3
2293,2014-04-14,19,1,sausage,3.1,3.1
4464,2014-02-18,19,1,sausage,3.1,3.1
3862,2014-04-03,19,3,sausage,3.1,9.3
4146,2014-08-05,19,3,sausage,3.1,9.3
1625,2014-05-21,19,3,sausage,3.1,9.3
4969,2014-10-27,19,3,sausage,3.1,9.3
1076,2014-12-24,19,3,sausage,3.1,9.3
2230,2014-07-24,19,1,sausage,3.1,3.1
1026,2014-03-08,19,3,sausage,3.1,9.3
3703,2014-04-30,19,1,sausage,3.1,3.1
2528,2014-09-01,19,1,sausage,3.1,3.1
1796,2014-03-22,19,3,sausage,3.1,9.3
1797,2014-07-26,19,3,sausage,3.1,9.3
2602,2014-02-04,19,3,sausage,3.1,9.3
2059,2014-03-15,19,1,sausage,3.1,3.1
4314,2014-10-05,19,1,sausage,3.1,3.1
1023,2014-12-30,19,2,sausage,3.1,6.2
1395,2014-11-24,19,2,sausage,3.1,6.2
2133,2014-12-04,19,2,sausage,3.1,6.2
1220,2014-11-16,19,1,sausage,3.1,3.1
2047,2014-05-12,19,2,sausage,3.1,6.2
1097,2014-04-16,19,1,sausage,3.1,3.1
2577,2014-06-28,19,3,sausage,3.1,9.3
4791,2014-02-27,19,2,sausage,3.1,6.2
1517,2014-09-03,19,3,sausage,3.1,9.3
2394,2014-10-18,19,1,sausage,3.1,3.1
4791,2014-02-04,19,2,sausage,3.1,6.2
2907,2014-10-15,19,3,sausage,3.1,9.3
4915,2014-02-20,19,1,sausage,3.1,3.1
3034,2014-10-06,19,3,sausage,3.1,9.3
4601,2014-03-27,19,3,sausage,3.1,9.3
3276,2014-08-08,19,3,sausage,3.1,9.3
2937,2014-04-24,19,3,sausage,3.1,9.3
1525,2014-07-13,19,2,sausage,3.1,6.2
4746,2014-07-08,19,1,sausage,3.1,3.1
2644,2014-03-29,19,1,sausage,3.1,3.1
2218,2014-05-13,19,3,sausage,3.1,9.3
3893,2014-10-09,19,3,sausage,3.1,9.3
2557,2014-10-19,19,3,sausage,3.1,9.3
1559,2014-08-09,19,3,sausage,3.1,9.3
3747,2014-11-05,19,3,sausage,3.1,9.3
1538,2014-06-12,19,3,sausage,3.1,9.3
1260,2014-07-09,19,1,sausage,3.1,3.1
4715,2014-01-31,19,1,sausage,3.1,3.1
1860,2014-01-31,19,2,sausage,3.1,6.2
4430,2014-10-03,19,3,sausage,3.1,9.3
4851,2014-05-20,19,1,sausage,3.1,3.1
4025,2014-04-10,19,1,sausage,3.1,3.1
3126,2014-12-02,19,1,sausage,3.1,3.1
1297,2014-07-06,19,1,sausage,3.1,3.1
1611,2014-03-18,19,2,sausage,3.1,6.2
2055,2014-12-14,19,3,sausage,3.1,9.3
1059,2014-06-14,19,3,sausage,3.1,9.3
2484,2014-07-16,19,3,sausage,3.1,9.3
2892,2014-08-19,19,2,sausage,3.1,6.2
2375,2014-03-25,19,2,sausage,3.1,6.2
4906,2014-03-11,19,1,sausage,3.1,3.1
2849,2014-06-30,19,2,sausage,3.1,6.2
3458,2014-04-29,19,1,sausage,3.1,3.1
2801,2014-07-17,19,1,sausage,3.1,3.1
4550,2014-11-20,19,1,sausage,3.1,3.1
4370,2014-06-06,19,1,sausage,3.1,3.1
4738,2014-02-26,19,1,sausage,3.1,3.1
4110,2014-03-15,19,2,sausage,3.1,6.2
4124,2014-08-31,19,1,sausage,3.1,3.1
1917,2014-01-26,19,3,sausage,3.1,9.3
2497,2014-08-06,19,1,sausage,3.1,3.1
3443,2014-09-26,19,3,sausage,3.1,9.3
2535,2014-04-01,19,1,sausage,3.1,3.1
4510,2014-10-22,19,3,sausage,3.1,9.3
3499,2014-12-02,19,2,sausage,3.1,6.2
1317,2014-05-19,19,3,sausage,3.1,9.3
2662,2014-08-03,19,2,sausage,3.1,6.2
4258,2014-06-24,19,2,sausage,3.1,6.2
3965,2014-10-16,19,2,sausage,3.1,6.2
3122,2015-02-05,19,1,sausage,3.1,3.1
3752,2015-08-20,19,1,sausage,3.1,3.1
1905,2015-02-21,19,2,sausage,3.1,6.2
3276,2015-04-03,19,2,sausage,3.1,6.2
1279,2015-09-06,19,2,sausage,3.1,6.2
3724,2015-11-26,19,1,sausage,3.1,3.1
3812,2015-07-21,19,2,sausage,3.1,6.2
3467,2015-12-24,19,2,sausage,3.1,6.2
4694,2015-01-25,19,3,sausage,3.1,9.3
1760,2015-01-23,19,3,sausage,3.1,9.3
1771,2015-03-23,19,1,sausage,3.1,3.1
1873,2015-09-19,19,2,sausage,3.1,6.2
3054,2015-02-23,19,3,sausage,3.1,9.3
1199,2015-11-09,19,1,sausage,3.1,3.1
1483,2015-04-01,19,3,sausage,3.1,9.3
4032,2015-08-10,19,1,sausage,3.1,3.1
3900,2015-12-20,19,1,sausage,3.1,3.1
1815,2015-08-30,19,3,sausage,3.1,9.3
3306,2015-09-22,19,2,sausage,3.1,6.2
4937,2015-05-18,19,1,sausage,3.1,3.1
3413,2015-02-08,19,2,sausage,3.1,6.2
3323,2015-11-12,19,3,sausage,3.1,9.3
2771,2015-08-26,19,3,sausage,3.1,9.3
4286,2015-03-08,20,3,brown bread,0.8,2.4000000000000004
1239,2015-08-31,20,2,brown bread,0.8,1.6
1634,2015-01-16,20,1,brown bread,0.8,0.8
1395,2015-06-11,20,1,brown bread,0.8,0.8
2297,2015-03-01,20,1,brown bread,0.8,0.8
4117,2015-01-06,20,1,brown bread,0.8,0.8
1516,2015-01-28,20,3,brown bread,0.8,2.4000000000000004
3971,2015-12-30,20,3,brown bread,0.8,2.4000000000000004
3891,2015-11-22,20,3,brown bread,0.8,2.4000000000000004
3082,2015-09-25,20,1,brown bread,0.8,0.8
3497,2015-09-08,20,2,brown bread,0.8,1.6
1373,2015-05-10,20,1,brown bread,0.8,0.8
2693,2015-11-02,20,1,brown bread,0.8,0.8
3113,2015-06-18,20,3,brown bread,0.8,2.4000000000000004
2082,2015-11-23,20,1,brown bread,0.8,0.8
1483,2015-04-25,20,2,brown bread,0.8,1.6
1594,2015-01-23,20,3,brown bread,0.8,2.4000000000000004
4648,2015-08-03,20,3,brown bread,0.8,2.4000000000000004
4831,2015-04-12,20,3,brown bread,0.8,2.4000000000000004
2147,2015-11-12,20,3,brown bread,0.8,2.4000000000000004
2289,2015-09-06,20,1,brown bread,0.8,0.8
3867,2015-09-07,20,1,brown bread,0.8,0.8
1108,2015-07-30,20,2,brown bread,0.8,1.6
4259,2015-06-24,20,1,brown bread,0.8,0.8
1878,2015-02-22,20,3,brown bread,0.8,2.4000000000000004
3863,2015-06-13,20,2,brown bread,0.8,1.6
2787,2015-03-05,20,3,brown bread,0.8,2.4000000000000004
1828,2015-03-24,20,1,brown bread,0.8,0.8
4224,2015-10-04,20,2,brown bread,0.8,1.6
4916,2015-01-25,20,2,brown bread,0.8,1.6
3174,2015-02-09,20,3,brown bread,0.8,2.4000000000000004
2653,2015-04-17,20,1,brown bread,0.8,0.8
3549,2015-02-12,20,1,brown bread,0.8,0.8
3398,2015-01-18,20,3,brown bread,0.8,2.4000000000000004
3288,2015-04-26,20,3,brown bread,0.8,2.4000000000000004
3537,2015-09-24,20,2,brown bread,0.8,1.6
4822,2015-02-26,20,2,brown bread,0.8,1.6
4322,2015-10-31,20,3,brown bread,0.8,2.4000000000000004
4861,2015-03-28,20,2,brown bread,0.8,1.6
1961,2015-12-15,20,1,brown bread,0.8,0.8
4196,2015-11-07,20,1,brown bread,0.8,0.8
2578,2015-05-28,20,3,brown bread,0.8,2.4000000000000004
3791,2015-03-25,20,3,brown bread,0.8,2.4000000000000004
3500,2015-01-31,20,3,brown bread,0.8,2.4000000000000004
2117,2015-05-02,20,2,brown bread,0.8,1.6
2164,2015-11-24,20,2,brown bread,0.8,1.6
3164,2015-09-30,20,1,brown bread,0.8,0.8
3414,2015-10-23,20,1,brown bread,0.8,0.8
2633,2015-02-14,20,3,brown bread,0.8,2.4000000000000004
2091,2015-10-19,20,2,brown bread,0.8,1.6
3613,2015-06-05,20,3,brown bread,0.8,2.4000000000000004
1632,2014-02-16,20,1,brown bread,0.8,0.8
1896,2014-07-25,20,1,brown bread,0.8,0.8
3564,2014-02-23,20,1,brown bread,0.8,0.8
2859,2014-02-27,20,3,brown bread,0.8,2.4000000000000004
3092,2014-09-02,20,1,brown bread,0.8,0.8
4622,2014-05-18,20,2,brown bread,0.8,1.6
1454,2014-01-28,20,3,brown bread,0.8,2.4000000000000004
2670,2014-08-15,20,2,brown bread,0.8,1.6
1659,2014-12-25,20,2,brown bread,0.8,1.6
3399,2014-05-25,20,1,brown bread,0.8,0.8
1727,2014-08-11,20,1,brown bread,0.8,0.8
3329,2014-11-09,20,2,brown bread,0.8,1.6
3768,2014-04-07,20,2,brown bread,0.8,1.6
3141,2014-06-07,20,2,brown bread,0.8,1.6
1925,2014-06-03,20,1,brown bread,0.8,0.8
2507,2014-05-15,20,2,brown bread,0.8,1.6
1970,2014-06-05,20,3,brown bread,0.8,2.4000000000000004
3168,2014-03-26,20,2,brown bread,0.8,1.6
1200,2014-02-27,20,1,brown bread,0.8,0.8
4809,2014-06-21,20,2,brown bread,0.8,1.6
4065,2014-01-13,20,3,brown bread,0.8,2.4000000000000004
4725,2014-12-19,20,1,brown bread,0.8,0.8
1716,2014-08-16,20,1,brown bread,0.8,0.8
3266,2014-09-06,20,3,brown bread,0.8,2.4000000000000004
1427,2014-06-12,20,1,brown bread,0.8,0.8
4277,2014-09-04,20,2,brown bread,0.8,1.6
4431,2014-05-10,20,1,brown bread,0.8,0.8
2174,2014-01-05,20,1,brown bread,0.8,0.8
1979,2014-04-12,20,2,brown bread,0.8,1.6
4527,2014-01-02,20,3,brown bread,0.8,2.4000000000000004
3428,2014-10-21,20,2,brown bread,0.8,1.6
1738,2014-07-15,20,3,brown bread,0.8,2.4000000000000004
1829,2014-02-26,20,2,brown bread,0.8,1.6
4979,2014-11-18,20,1,brown bread,0.8,0.8
4140,2014-01-29,20,3,brown bread,0.8,2.4000000000000004
2005,2014-11-22,20,2,brown bread,0.8,1.6
4735,2014-03-27,20,1,brown bread,0.8,0.8
4030,2014-05-20,20,3,brown bread,0.8,2.4000000000000004
2218,2014-09-06,20,1,brown bread,0.8,0.8
4481,2014-09-19,20,3,brown bread,0.8,2.4000000000000004
1793,2014-10-27,20,2,brown bread,0.8,1.6
4501,2014-10-01,20,1,brown bread,0.8,0.8
4603,2014-02-12,20,1,brown bread,0.8,0.8
4479,2014-07-02,20,2,brown bread,0.8,1.6
4943,2014-10-22,20,2,brown bread,0.8,1.6
2339,2014-03-28,20,3,brown bread,0.8,2.4000000000000004
3523,2014-05-04,20,1,brown bread,0.8,0.8
4364,2014-02-01,20,1,brown bread,0.8,0.8
3267,2014-11-14,20,3,brown bread,0.8,2.4000000000000004
4216,2014-11-17,20,3,brown bread,0.8,2.4000000000000004
1069,2014-05-20,20,3,brown bread,0.8,2.4000000000000004
1788,2014-09-19,20,2,brown bread,0.8,1.6
2625,2014-09-06,20,2,brown bread,0.8,1.6
2812,2014-08-28,20,1,brown bread,0.8,0.8
2555,2014-04-26,20,3,brown bread,0.8,2.4000000000000004
3790,2014-06-09,20,3,brown bread,0.8,2.4000000000000004
2761,2014-08-19,20,3,brown bread,0.8,2.4000000000000004
3189,2014-08-31,20,2,brown bread,0.8,1.6
1308,2014-11-23,20,3,brown bread,0.8,2.4000000000000004
4235,2014-03-21,20,3,brown bread,0.8,2.4000000000000004
3005,2014-11-26,20,3,brown bread,0.8,2.4000000000000004
3977,2014-02-01,20,1,brown bread,0.8,0.8
1116,2014-06-22,20,2,brown bread,0.8,1.6
3040,2014-10-11,20,1,brown bread,0.8,0.8
1446,2014-05-07,20,3,brown bread,0.8,2.4000000000000004
2290,2014-12-23,20,3,brown bread,0.8,2.4000000000000004
2669,2014-03-24,20,2,brown bread,0.8,1.6
3897,2014-11-04,20,2,brown bread,0.8,1.6
1915,2014-04-03,20,2,brown bread,0.8,1.6
1655,2014-06-21,20,2,brown bread,0.8,1.6
4470,2014-02-08,20,2,brown bread,0.8,1.6
1508,2014-04-25,20,2,brown bread,0.8,1.6
2055,2014-11-07,20,2,brown bread,0.8,1.6
3081,2014-09-23,20,3,brown bread,0.8,2.4000000000000004
2534,2014-03-29,20,1,brown bread,0.8,0.8
2440,2014-01-28,20,1,brown bread,0.8,0.8
1145,2014-06-05,20,1,brown bread,0.8,0.8
3009,2014-12-27,20,2,brown bread,0.8,1.6
3150,2014-03-31,20,1,brown bread,0.8,0.8
3617,2014-07-28,20,3,brown bread,0.8,2.4000000000000004
3264,2014-02-27,20,3,brown bread,0.8,2.4000000000000004
2875,2014-04-30,20,3,brown bread,0.8,2.4000000000000004
4416,2014-07-30,20,1,brown bread,0.8,0.8
1101,2014-12-25,20,3,brown bread,0.8,2.4000000000000004
3918,2014-03-20,20,2,brown bread,0.8,1.6
4938,2014-09-01,20,3,brown bread,0.8,2.4000000000000004
1686,2014-05-15,20,1,brown bread,0.8,0.8
4618,2014-01-11,20,1,brown bread,0.8,0.8
4852,2014-02-11,20,1,brown bread,0.8,0.8
1116,2014-09-27,20,3,brown bread,0.8,2.4000000000000004
3482,2014-07-24,20,3,brown bread,0.8,2.4000000000000004
1073,2014-03-21,20,1,brown bread,0.8,0.8
4409,2015-01-15,20,1,brown bread,0.8,0.8
3475,2015-06-10,20,1,brown bread,0.8,0.8
4150,2015-08-23,20,2,brown bread,0.8,1.6
3138,2015-04-19,20,1,brown bread,0.8,0.8
3671,2015-10-11,20,2,brown bread,0.8,1.6
4613,2015-05-17,20,2,brown bread,0.8,1.6
4825,2015-01-17,20,3,brown bread,0.8,2.4000000000000004
4531,2015-08-10,20,1,brown bread,0.8,0.8
2942,2015-02-01,20,1,brown bread,0.8,0.8
4877,2015-06-20,20,3,brown bread,0.8,2.4000000000000004
3497,2015-06-14,20,3,brown bread,0.8,2.4000000000000004
1967,2015-01-20,20,3,brown bread,0.8,2.4000000000000004
4875,2015-05-12,20,3,brown bread,0.8,2.4000000000000004
3254,2015-09-10,20,2,brown bread,0.8,1.6
3097,2015-08-10,20,2,brown bread,0.8,1.6
4242,2015-03-30,20,3,brown bread,0.8,2.4000000000000004
3252,2015-06-28,20,2,brown bread,0.8,1.6
3958,2015-10-27,20,3,brown bread,0.8,2.4000000000000004
2751,2015-02-03,20,1,brown bread,0.8,0.8
1225,2015-05-20,20,2,brown bread,0.8,1.6
4993,2015-01-21,20,3,brown bread,0.8,2.4000000000000004
2941,2015-02-23,20,1,brown bread,0.8,0.8
3518,2015-08-01,20,2,brown bread,0.8,1.6
4537,2015-01-01,20,2,brown bread,0.8,1.6
3101,2015-01-21,20,3,brown bread,0.8,2.4000000000000004
3469,2015-02-09,20,2,brown bread,0.8,1.6
4523,2015-08-24,20,3,brown bread,0.8,2.4000000000000004
3012,2015-09-20,20,2,brown bread,0.8,1.6
4468,2015-06-15,20,1,brown bread,0.8,0.8
2133,2015-07-11,20,3,brown bread,0.8,2.4000000000000004
4474,2015-11-10,20,2,brown bread,0.8,1.6
4110,2015-02-06,20,3,brown bread,0.8,2.4000000000000004
2128,2015-07-09,20,1,brown bread,0.8,0.8
1710,2015-05-21,20,2,brown bread,0.8,1.6
2997,2015-12-30,20,1,brown bread,0.8,0.8
3430,2015-01-26,20,1,brown bread,0.8,0.8
3761,2015-09-26,20,3,brown bread,0.8,2.4000000000000004
3691,2015-08-24,20,1,brown bread,0.8,0.8
2003,2015-11-23,20,3,brown bread,0.8,2.4000000000000004
2176,2015-08-06,20,3,brown bread,0.8,2.4000000000000004
1357,2015-04-10,20,2,brown bread,0.8,1.6
3623,2015-02-05,20,2,brown bread,0.8,1.6
3757,2015-02-03,20,2,brown bread,0.8,1.6
1142,2015-06-13,20,2,brown bread,0.8,1.6
3872,2015-08-07,20,2,brown bread,0.8,1.6
2019,2015-10-09,20,1,brown bread,0.8,0.8
4702,2015-11-08,20,2,brown bread,0.8,1.6
2707,2015-03-07,20,1,brown bread,0.8,0.8
3718,2015-02-26,20,3,brown bread,0.8,2.4000000000000004
3775,2015-07-07,20,2,brown bread,0.8,1.6
4610,2015-04-19,20,3,brown bread,0.8,2.4000000000000004
1120,2015-07-14,20,3,brown bread,0.8,2.4000000000000004
3612,2015-06-13,20,2,brown bread,0.8,1.6
1574,2015-02-12,20,3,brown bread,0.8,2.4000000000000004
